Trial,ParticipantID,Saccade,Direction,Amplitude,Duration,PeakVelocity,MeanVelocity,Blink,StartTime,EndTime,StartX,StartY,EndX,EndY,Year,Task,ParticipantGender,SearchOrder,Item
4,2018-5_2_m,5,UP,4.25,33,231.7,128.68,FALSE,2500,2532,920.1,610.4,993.2,447.6,2018,SocialEngagement,Male,NA,droplets.jpg
4,2018-5_2_m,6,UP,0.78,14,55.58,55.74,FALSE,2711,2724,985.3,453.2,989,422.3,2018,SocialEngagement,Male,NA,droplets.jpg
4,2018-5_2_m,7,DOWN,6.19,45,334.19,137.45,FALSE,3494,3538,974.3,417.6,828,643.2,2018,SocialEngagement,Male,NA,droplets.jpg
4,2018-5_2_m,8,UP,6.46,41,294.74,157.61,FALSE,4217,4257,819.1,654.6,968.9,417.5,2018,SocialEngagement,Male,NA,droplets.jpg
4,2019-4_1_f,9,DOWN,6.45,36,294.82,179.28,FALSE,5112,5144,813.4,418.2,837.6,673,2019,SocialEngagement,Female,NA,droplets.jpg
4,2018-5_2_m,10,RIGHT,1.15,22,81.71,52.11,FALSE,6208,6229,986.6,416.1,1041.8,395.5,2018,SocialEngagement,Male,NA,droplets.jpg
4,2019-1_1_m11,14,RIGHT,1.76,20,138.3,88.14,FALSE,5032,5048,1160.2,527.5,1245.6,533.9,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-2_2_f2,15,LEFT,1.25,33,115.83,38.01,FALSE,6800,6832,537.4,283.5,483,253.3,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,16,LEFT,1.79,22,120.43,81.56,FALSE,7018,7039,472.7,253.8,377.8,233.5,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,17,LEFT,1.45,22,95.73,65.86,FALSE,7377,7398,382.3,241.4,302.1,235,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,18,DOWN,1.4,24,108,58.35,FALSE,7822,7845,318.6,246.3,292,298.8,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,19,RIGHT,1.29,25,110.83,51.43,FALSE,8114,8138,295.6,310.1,348.4,345.1,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2018-2_2_f2,20,LEFT,0.99,39,119.68,25.49,FALSE,8478,8516,343.7,337.2,288.4,342.4,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2019-1_1_m11,22,LEFT,4.07,36,190.3,113.12,FALSE,7644,7676,1537.4,77.7,1342.9,114.7,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-1_2_f,1,UP,1.48,21,94.03,70.68,FALSE,472,492,1006.2,532.5,984.6,475,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-1_2_f,2,.,0.36,9,33.01,40.52,FALSE,672,680,976.1,488.2,961.5,498.1,2018,SocialEngagement,Female,NA,droplets.jpg
4,2019-1_1_m11,25,LEFT,2.01,24,138,83.9,FALSE,8364,8384,172,38.5,95.3,89.1,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,26,RIGHT,13.3,60,448.1,221.6,FALSE,8608,8664,102,95.3,744.6,52.8,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,27,RIGHT,5.11,36,289.6,141.83,FALSE,9032,9064,732.1,72,971,76.3,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,28,RIGHT,8.31,44,321.6,188.84,FALSE,9260,9300,959.5,80.6,1350,130.6,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,29,RIGHT,0.91,16,82.6,56.94,FALSE,9804,9816,1339.2,131.4,1374.1,152.8,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-3_1_f11,32,DOWN,1.54,20,140,77.19,FALSE,8280,8296,839.5,262.9,881,311,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,33,LEFT,0.61,16,72.6,37.88,FALSE,8548,8560,861.5,316.9,839.9,332,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,34,UP,6.88,48,326.5,143.33,FALSE,8876,8920,850.6,332.1,672.3,114.3,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,35,DOWN,8.7,60,423.8,144.93,FALSE,9220,9276,663.6,121.4,506.4,429.8,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,36,DOWN,3.57,32,229.4,111.51,FALSE,9636,9664,508.2,448.6,517.4,589.7,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-5_1_f21,77,LEFT,4.26,32,286.1,133,FALSE,20180,20208,620.8,895.1,422.3,971.6,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,78,UP,1.61,20,146.6,80.43,FALSE,20376,20392,433.9,967.6,414.3,898.6,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,79,DOWN,2.4,28,188.2,85.84,FALSE,20580,20604,422.1,920.1,396.3,1025.2,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,80,DOWN,0.73,16,71.8,45.48,FALSE,20744,20756,400.1,1014.9,416.6,1044.8,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-3_1_f1,49,UP,8.25,59,430.94,139.84,FALSE,12229,12287,1282.4,654.9,1389,329.2,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,50,UP,1.01,29,108.91,34.68,FALSE,12429,12457,1385.1,324.1,1400,285.9,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,51,.,0.33,7,37.09,46.64,FALSE,12708,12714,1398.9,273.8,1381.4,276.3,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-5_1_m2,1,UP,13.52,52,454.05,259.96,FALSE,95,146,1278.5,1075.6,1413.5,493.9,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,2,LEFT,9.12,63,366.38,144.75,FALSE,452,514,1396.4,535.4,923,669,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,3,UP,16.18,58,552.78,278.98,FALSE,778,835,910.1,648.9,379.1,123,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-3_1_f11,47,DOWN,0.88,16,83.6,55.15,FALSE,12884,12896,247,575.2,265.6,607.8,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-5_1_m2,5,UP,3.3,37,128.47,89.16,FALSE,1479,1515,1545.3,272,1533.4,141.8,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,6,LEFT,6.96,39,302.83,178.36,FALSE,1684,1722,1537.1,147.5,1158.3,158.3,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-3_1_f11,50,RIGHT,1.93,20,164.7,96.39,FALSE,13736,13752,357.5,381.3,448.6,365.1,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,51,LEFT,4.13,28,288,147.53,FALSE,13940,13964,461.2,366.3,316.5,478.8,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,52,UP,9.49,56,417.5,169.46,FALSE,14232,14284,316.1,492,246.7,124.6,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,53,LEFT,0.98,16,88.7,61.49,FALSE,14580,14592,232.3,109.8,183.9,107.3,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-5_1_m2,10,RIGHT,2.63,28,153.86,93.77,FALSE,2942,2969,1434.8,140.8,1573.8,169.7,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_2_m,9,LEFT,0.57,11,44,51.77,FALSE,5848,5858,1007.7,393.7,983.4,407.5,2018,SocialEngagement,Male,NA,droplets.jpg
4,2018-4_2_F1,7,DOWN,1.17,21,82.03,55.9,FALSE,2175,2195,324,25.9,352.4,67.6,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,8,LEFT,2.84,44,182.66,64.5,FALSE,2379,2422,342.9,74.2,184.3,63.2,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,9,RIGHT,10.27,50,413.05,205.47,FALSE,2737,2786,173.6,40.6,731.6,-35.4,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,10,RIGHT,8.31,47,409.97,176.84,FALSE,3051,3097,743.8,-3,1165,102.7,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,11,RIGHT,8.39,45,360.3,186.41,FALSE,3405,3449,1171.8,124.2,1626.4,75.5,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,12,RIGHT,0.73,14,54.4,52.4,FALSE,3675,3688,1623.9,65.6,1654.7,46.4,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_2_f,2,UP,1.4,20,89.28,70.1,FALSE,511,530,961.9,470,978.2,415.5,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-3_2_f,3,UP,0.54,11,42.53,48.89,FALSE,892,902,974.1,429.1,987.3,410.1,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-3_2_f,4,DOWN,5.02,44,294.15,114.07,FALSE,2851,2894,970.4,412.3,931.3,612.5,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-3_2_f,5,DOWN,1.23,20,86.26,61.53,FALSE,3099,3118,927.7,637.1,974.4,674.2,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-3_2_f,6,UP,7.04,45,249.37,156.53,FALSE,3576,3620,970.9,662.1,975.4,377.2,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-3_2_f,7,.,0.47,17,49.09,27.48,FALSE,5110,5126,965.3,390.9,989.5,385.7,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-3_2_f,8,LEFT,0.67,18,56.88,37.16,FALSE,5577,5594,986.8,379.1,950.8,380.5,2018,SocialEngagement,Female,NA,droplets.jpg
4,2019-1_2_m,8,DOWN,6.3,36,319.4,175.09,FALSE,4516,4548,843.6,458.4,845.6,709.9,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-1_2_m,9,.,0.47,12,47.02,39.42,FALSE,4692,4700,842.5,699.9,836.8,681.2,2019,SocialEngagement,Male,NA,droplets.jpg
4,2019-4_2_m12,17,LEFT,1.56,24,114.2,64.87,FALSE,4452,4472,514,990.2,438.5,966.6,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,18,UP,3.41,52,306.9,65.55,FALSE,4556,4604,425.3,972.3,320.7,851.8,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,19,UP,1.97,28,147.6,70.23,FALSE,4764,4788,312.6,849.9,250.3,783.4,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-5_1_m2,29,LEFT,1.34,20,89.69,66.96,FALSE,10941,10960,1757,815.8,1678.6,805.5,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,30,.,0.49,8,43.47,60.94,FALSE,11223,11230,1669.2,798.9,1644.7,787.8,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,31,UP,2.43,24,159.98,101.46,FALSE,11375,11398,1639.8,784.9,1610.1,682.4,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,32,RIGHT,1.31,20,88.77,65.29,FALSE,11701,11720,1584,663.2,1649.6,636.2,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,33,RIGHT,0.74,14,56.8,53.02,FALSE,12303,12316,1641.9,633.7,1684.6,630.4,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,34,LEFT,0.83,15,60.79,55.27,FALSE,12549,12563,1687.5,631.7,1652.2,608.1,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-2_2_f22,10,LEFT,4.01,32,319.2,125.42,FALSE,2356,2384,1051.5,505,877.3,572.7,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,11,LEFT,2.31,24,169.9,96.25,FALSE,2536,2556,883.2,579.6,774.4,561.9,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,38,DOWN,2.05,24,169.8,85.25,FALSE,11920,11940,801.8,120.5,864.6,178.6,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,39,RIGHT,1.55,20,129.1,77.3,FALSE,12184,12200,865.9,180.6,936.6,168.2,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,40,LEFT,0.73,16,71.2,45.62,FALSE,12460,12472,929.8,171,895.9,174.4,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,41,.,0.37,12,45.7,30.5,FALSE,12764,12772,891.4,181.6,875.8,187.3,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,42,DOWN,3.11,28,244.5,111.05,FALSE,13000,13024,877.1,196.7,913.6,310.8,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,43,UP,2.11,20,171.8,105.68,FALSE,13504,13520,918.8,309.4,949.8,233.2,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,44,LEFT,1.2,20,103.4,59.77,FALSE,13824,13840,959.2,218.7,903.7,225.1,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,45,UP,3.59,40,192,89.66,FALSE,14184,14220,911.1,229.3,877.1,96.9,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,46,RIGHT,2.83,40,244.7,70.72,FALSE,14388,14424,874.9,97.5,999.5,133.5,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,47,RIGHT,9.62,64,365,150.26,FALSE,14588,14648,1020.6,141.5,1483.4,162.2,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,48,LEFT,1.26,20,105.7,62.96,FALSE,14844,14860,1477.8,171.5,1417,162.4,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,49,RIGHT,1.31,20,112.1,65.32,FALSE,15216,15232,1423.6,164.4,1469.5,199.7,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,50,DOWN,7.19,40,423.3,179.68,FALSE,15508,15544,1464.9,208.3,1221.8,409.5,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,51,LEFT,1.3,24,133,54.04,FALSE,15832,15852,1191,405.3,1130.4,394,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,52,LEFT,3.47,28,258.7,124.02,FALSE,16076,16100,1131.3,399,997.7,478.9,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,53,UP,1.97,20,169,98.28,FALSE,16316,16332,997.8,482.4,951,416.3,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,54,RIGHT,4.5,168,923.9,26.79,TRUE,16732,16896,952.2,418.9,1166.7,429.3,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,55,DOWN,1.86,24,159.3,77.71,FALSE,17172,17192,1156.8,424.4,1211.3,482.5,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,56,LEFT,1.06,16,96.7,66.37,FALSE,17612,17624,1194.6,482.9,1155.8,510.3,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-6_3_f22,57,UP,1.92,20,163.3,96.12,FALSE,17892,17908,1162.4,512.8,1143.1,439,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,30,UP,1.84,24,160.7,76.82,FALSE,6560,6580,188.7,887.3,179.3,807.3,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,31,RIGHT,0.56,168,1247.6,3.36,TRUE,6756,6920,187.1,804.1,208.2,821,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,32,RIGHT,0.9,208,1316.7,4.31,TRUE,7104,7308,207.5,822.8,249.8,806.9,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,21,DOWN,3.97,44,285.1,90.26,FALSE,5396,5436,1590.4,461.1,1601.4,623.3,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,22,LEFT,5.74,36,384.9,159.45,FALSE,5676,5708,1597.9,639.8,1314.7,701.1,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,36,UP,1.07,16,105.3,66.89,FALSE,9192,9204,158.4,659.3,157.5,615,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,37,UP,0.93,24,113.5,38.87,FALSE,9400,9420,164.5,596.9,157.6,559.2,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,38,.,0.45,12,55.8,37.22,FALSE,10192,10200,156.4,552.1,138.2,541.2,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,39,UP,1.37,16,123.8,85.76,FALSE,10420,10432,148.9,535.6,151.3,480.2,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,26,LEFT,3.29,36,310.8,91.34,FALSE,6528,6560,982.9,456.4,867.5,543.8,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-4_2_m12,58,RIGHT,2.07,24,149.6,86.31,FALSE,16340,16360,475,112,569.9,91.9,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,59,DOWN,3.21,28,244.3,114.51,FALSE,16560,16584,557.8,110.7,492.3,220.5,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,60,DOWN,0.94,24,68.1,39.19,FALSE,16856,16876,498.3,197.7,469.2,224.9,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-2_2_f22,44,.,0.43,12,61.3,35.96,FALSE,11596,11604,289.4,782.2,268,777.7,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,45,UP,0.86,24,100.1,35.67,FALSE,11784,11804,276.3,776.6,279.7,740.5,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-2_2_f22,46,DOWN,0.96,32,159.8,30.09,FALSE,12128,12156,287.1,748.9,292.8,789.4,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2018-6_3_m2,39,UP,1.15,16,69.51,71.88,FALSE,15591,15606,273.7,285.3,295.5,242.1,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,40,UP,2.15,24,114.39,89.76,FALSE,16024,16047,294.9,226.3,327.1,144.1,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,41,UP,1.13,21,58.4,54,FALSE,16431,16451,336.4,132.7,347,88.6,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,42,.,0.42,8,37.49,53.02,FALSE,16713,16720,346.1,82.4,328,71.7,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,43,RIGHT,1.39,20,91.6,69.73,FALSE,17537,17556,323.7,44.3,400.9,41.1,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,44,DOWN,1.1,19,67.2,57.66,FALSE,17951,17969,400.6,48,439.1,81.1,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-6_3_m2,45,DOWN,1.99,22,118.88,90.26,FALSE,18999,19020,441.8,93.3,412.6,168.4,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-4_2_m12,72,RIGHT,1.52,20,125.3,75.84,FALSE,20136,20152,380.3,508.9,454.3,510.2,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-4_2_m12,73,.,0.23,8,50.7,28.23,FALSE,20376,20380,465.9,491,456.6,486.3,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-5_1_f21,44,RIGHT,2.41,24,193.2,100.21,FALSE,10992,11012,272.6,714,391.8,696.4,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-3_1_f11,6,DOWN,0.56,12,69.8,46.76,FALSE,1788,1796,414,524.9,410.7,547.1,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,7,DOWN,5.11,48,259.2,106.5,FALSE,1836,1880,412.5,539.6,416.6,748.4,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-1_1_m11,6,RIGHT,7.95,44,356.1,180.78,FALSE,2096,2136,332.6,194.4,702.9,129.9,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,7,LEFT,9.34,64,300.2,145.97,FALSE,2420,2480,694.3,138.4,296.8,302.5,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,8,DOWN,12.33,68,407,181.39,FALSE,2876,2940,289.3,311.5,308.7,814.5,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,9,DOWN,4.15,36,229.4,115.19,FALSE,3372,3404,288.5,842.9,409.9,993.7,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,10,RIGHT,9.29,48,324.6,193.44,FALSE,3952,3996,416.4,988,882,911.1,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,11,RIGHT,2.07,24,147.7,86.28,FALSE,4244,4264,868.7,913.9,956.3,866.1,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,12,UP,5.26,40,198.9,131.52,FALSE,4556,4592,955.5,873,1057.2,670.4,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,13,UP,4.46,36,204.7,123.99,FALSE,4796,4828,1048.8,677.5,1164,525.4,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-5_1_m2,12,UP,1.68,22,115.16,76.45,FALSE,3296,3317,1546.2,207.9,1549.9,141.6,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2019-1_1_m11,15,UP,1.42,20,105.8,71.02,FALSE,5260,5276,1245.7,533.6,1213.3,483.9,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,16,.,0.44,12,55,36.82,FALSE,5604,5612,1206.3,471.7,1226.8,466.7,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,17,RIGHT,1,16,88.2,62.71,FALSE,5940,5952,1227.2,464.3,1275.9,462.3,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,18,RIGHT,6.06,44,224.2,137.63,FALSE,6260,6300,1280.4,465,1579.6,502.1,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,19,UP,3.53,36,191.2,98.01,FALSE,6684,6716,1559.8,506.3,1562,365,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,20,UP,7.53,48,287.1,156.88,FALSE,7020,7064,1554.5,363.9,1484.6,74.6,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,21,RIGHT,1.39,20,115.7,69.72,FALSE,7336,7352,1486.8,74.8,1553.7,60.7,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-5_1_m2,20,RIGHT,0.73,10,57.11,73.02,FALSE,7509,7518,1656.2,350.8,1688.9,368.9,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,21,DOWN,0.76,13,56.74,58.09,FALSE,8148,8160,1680,378.3,1705.9,402.8,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,22,.,0.28,6,37.11,47.48,FALSE,8514,8519,1705.9,416.7,1719.6,423,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,23,DOWN,3.09,26,156.03,118.86,FALSE,8791,8816,1720.9,438,1734.7,565.4,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-5_1_m2,24,DOWN,1.68,21,101.27,79.9,FALSE,9221,9241,1735.2,593.6,1758.1,662.7,2018,VisualSearch_Count,Male,2,droplets.jpg
4,2018-1_2_f,3,DOWN,3.16,44,289.02,71.86,FALSE,861,904,970.9,484.3,983.9,612,2018,SocialEngagement,Female,NA,droplets.jpg
4,2018-1_2_f,4,.,0.46,18,51.12,25.77,FALSE,1997,2014,985.3,625.2,964.9,636.7,2018,SocialEngagement,Female,NA,droplets.jpg
4,2019-1_1_m11,30,LEFT,7.19,48,242.8,149.76,FALSE,9992,10036,1366,155.3,1025.8,118.9,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,31,LEFT,13.36,64,331.5,208.8,FALSE,10336,10396,1033.8,126.6,401.2,168.2,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,32,RIGHT,11.98,56,437.9,213.91,FALSE,10724,10776,400.5,180.6,968.9,179.6,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,33,RIGHT,5,36,270,138.89,FALSE,11064,11096,955.2,187.3,1191.1,197.7,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,34,RIGHT,5.72,36,282.5,159.01,FALSE,11328,11360,1174.8,199.6,1451.5,204.6,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,35,LEFT,7.43,44,258.1,168.93,FALSE,11744,11784,1426.8,205.4,1069,212.1,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,36,LEFT,8.75,52,264.4,168.32,FALSE,11980,12028,1073.6,215.3,662.3,192.7,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2019-1_1_m11,37,LEFT,9.43,52,264.7,181.44,FALSE,12204,12252,665.7,198.2,213.8,238.7,2019,VisualSearch_Star,Male,1,droplets.jpg
4,2018-2_2_f2,37,UP,1.93,23,108.44,83.98,FALSE,15532,15554,608.5,439.5,621.4,363.2,2018,VisualSearch_Count,Female,2,droplets.jpg
4,2019-5_1_f21,81,.,0.17,8,35.8,21.47,FALSE,20960,20964,408.4,1031.9,403.4,1025.4,2019,VisualSearch_Count,Female,2,droplets.jpg
4,2019-3_1_f11,42,RIGHT,1.65,20,143.2,82.55,FALSE,11320,11336,180.5,933.3,266.5,922.6,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,43,RIGHT,3.23,36,304.1,89.85,FALSE,11636,11668,254.8,923.8,421.3,943.2,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,44,LEFT,4.82,36,297.2,134,FALSE,11856,11888,440.6,945.8,260.4,801.5,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,45,DOWN,0.53,16,46.8,33.06,FALSE,12276,12288,263.7,803.6,272.4,825.1,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,46,UP,6.61,44,339.8,150.19,FALSE,12480,12520,276.9,837,252.5,561.5,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-3_1_f1,53,UP,2.54,41,181.02,61.84,FALSE,13123,13163,1525.3,176.8,1577,83.9,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,48,LEFT,2.74,28,191.8,97.95,FALSE,13180,13204,266.6,613.5,135,651.2,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2019-3_1_f11,49,UP,7.89,44,414.2,179.4,FALSE,13396,13436,142.9,654.1,362.6,389.6,2019,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,1,RIGHT,10.04,42,408.35,239.1,FALSE,91,132,1158.8,723.1,1708.5,605.2,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,2,LEFT,10.23,53,379.69,193.07,FALSE,441,493,1697.7,592.8,1143.3,481.3,2018,VisualSearch_Star,Female,1,droplets.jpg
4,2018-4_2_F1,3,UP,5.83,43,269.98,135.58,FALSE,708,750,1114.9,517,901.9,345.6,2018,VisualSearch_Star,Female,1,droplets.jpg
